,attachments,author_id,created_at,id,text,category,retweet_count,reply_count,like_count,quote_count,edit_history_tweet_ids
511,,4379368513.0,2022-09-05 02:20:14+00:00,1.56661213615072e+18,RT @KandaFuali: みずほ銀行を装って個人情報抜こうとするメール来たから気をつけて,3.0,1.0,0.0,0.0,0.0,
512,,1.51040307214484e+18,2022-09-05 02:19:54+00:00,1.56661205207628e+18,"https://t.co/ohvdkfRgva

五輪協賛企業は震え上がっていることでしょう

主な企業
「ワールドワイド」
ブリヂストン、パナソニック、トヨタ

「ゴールド」
アサヒビール、アシックス、キャノン、エネオス、東京海上、日本生命、NEC、NTT、野村證券、富士通、みずほ銀、SMBC、三井不動産、明治製菓",3.0,0.0,0.0,0.0,0.0,
513,,1.21517441875156e+18,2022-09-05 02:18:40+00:00,1.56661174125699e+18,"RT @nattchan: フィッシング詐欺、「国税庁」に続いて「みずほ銀行」もきて、今日、まさかの「アフリカ銀行」からも来ました（英語で）。

国際的な犯罪なんですね……。",3.0,1.0,0.0,0.0,0.0,
514,,1.56084222357472e+18,2022-09-05 02:18:34+00:00,1.56661171739147e+18,"不要な法人口座の買取ます。

三菱 
三井 
みずほ
GMO 
PayPay
住信sbi
この法人板、ネット付きを探してます
一度お問い合わせDMもしくはテレグラムにお願いします。

#口座買取",1.0,0.0,0.0,0.0,0.0,
515,,1.5658748878223e+18,2022-09-05 02:17:17+00:00,1.56661139471979e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから明日満額着金‼️
窓口なら本日着金🎉

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
17
#個人融資",1.0,0.0,0.0,0.0,0.0,
516,,1.51241214256548e+18,2022-09-05 02:15:57+00:00,1.56661105774068e+18,"エモクロアTRPG　非公式オリジナルシナリオ
「声は光る海をこえて」
GM：小雨
PL：みずほさん

プレイしていただきました。
連日長い間お疲れさまでした。
NPCのRPをいっぱいやれて、私も幸せな気分を味わいました。
一言でいうと、愛だった…。",2.0,0.0,0.0,0.0,0.0,
517,,106170637.0,2022-09-05 02:15:56+00:00,1.56661105562671e+18,"RT @aryarya: 全国155万3,601社の“メインバンク“調査 「りそなHD」 みずほFGを逆転しシェア3位に
https://t.co/4TD0OxxW6L",3.0,112.0,0.0,0.0,0.0,
518,,592663219.0,2022-09-05 02:15:55+00:00,1.56661105058521e+18,【みずほフィナンシャルグループ】日本の金融持株会社の一つ。傘下にみずほ銀行、みずほコーポレート銀行、みずほ信託銀行、みずほ証券、みずほインベスターズ証券を持つ。銀行、証券、信託、資産運用、クレジットカードなど多彩な事業を展開する。自治体や法人の融資に強み。,3.0,0.0,0.0,0.0,0.0,
519,,106170637.0,2022-09-05 02:15:51+00:00,1.5666110359722e+18,RT @NekoMur: みずほが3メガから外された,3.0,1.0,0.0,0.0,0.0,
520,,1238045941.0,2022-09-05 02:15:51+00:00,1.56661103496563e+18,現金引出し障害屋みずほを挙げてないところがﾎﾟｲﾝﾄ(｡･ω･｡)ﾉ凸 https://t.co/5qJH1ROuYJ,3.0,0.0,0.0,1.0,0.0,
521,,45499696.0,2022-09-05 02:15:32+00:00,1.56661095641884e+18,"フィッシング詐欺、「国税庁」に続いて「みずほ銀行」もきて、今日、まさかの「アフリカ銀行」からも来ました（英語で）。

国際的な犯罪なんですね……。",3.0,1.0,0.0,3.0,0.0,
522,,1.5658748878223e+18,2022-09-05 02:13:37+00:00,1.56661047269434e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから明日満額着金‼️
窓口なら本日着金🎉

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
16
#個人融資",1.0,0.0,0.0,0.0,0.0,
523,,1.56389718989384e+18,2022-09-05 02:32:28+00:00,1.56661521799106e+18,"口座界社長　6年トラブルなし
Twitterの買取全て仲介です仲介が親元に繋ぎ
中国ルートに流れる口座が止まり逮捕
ウチは安心正規ルート業者

三井住友　
ゆうちょ　
りそな
みずほ　
イオン
関西未来
みんなの銀行
即金でやります

その他dm

12時までやります
dm

＃個人融資
#口座売買
＃口座買取
000",1.0,0.0,0.0,0.0,0.0,
524,,1.56389718989384e+18,2022-09-05 02:32:20+00:00,1.56661518062407e+18,"口座界社長　6年トラブルなし
Twitterの買取全て仲介です仲介が親元に繋ぎ
中国ルートに流れる口座が止まり逮捕
ウチは安心正規ルート業者

三井住友　
ゆうちょ　
りそな
みずほ　
イオン
関西未来
みんなの銀行
即金でやります

その他dm

12時までやります
dm

＃個人融資
#口座売買
＃口座買取
015",1.0,0.0,0.0,0.0,0.0,
525,,606317161.0,2022-09-05 02:31:24+00:00,1.56661494883879e+18,"【みずほ銀行】お取引目的等のご確認のお願い

なるメールが来たんだけど、そもそも口座を持っていないうえに、メールアドレスがｇｏｏｇｌｅって時点でお察し",3.0,0.0,0.0,0.0,0.0,
526,,1.15500580217813e+18,2022-09-05 02:31:20+00:00,1.56661493153308e+18,@tezheya みずほ先生は日本国民の為の主張をしていません。議員として全くもって論外です。,2.0,0.0,0.0,0.0,0.0,
527,,1.5658748878223e+18,2022-09-05 02:30:09+00:00,1.56661463483221e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから明日満額着金‼️
窓口なら本日着金🎉

開設もサポート🔰

⬇️即日対応
三井新品5.5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
21
#個人融資",1.0,0.0,0.0,0.0,0.0,
528,,1.5658748878223e+18,2022-09-05 02:29:53+00:00,1.56661456610437e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから明日満額着金‼️
窓口なら本日着金🎉

開設もサポート🔰

⬇️即日対応
三井新品5.5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
20
#個人融資",1.0,0.0,0.0,0.0,0.0,
529,,269643415.0,2022-09-05 02:29:05+00:00,1.5666143626974e+18,"@kt20rm ご連絡ありがとうございます
当方みずほの口座しか所持していない為、ゆうちょからのお振込みでしたら対応可能ですが、ゆうちょ同士という事でしたらご対応しかねます
申し訳ございません",0.0,0.0,0.0,0.0,0.0,
530,,116940796.0,2022-09-05 02:29:04+00:00,1.56661436044884e+18,みずほ銀行騙った迷惑メールの数が国税庁の迷惑メールと同じくらい頻発してウザっ,3.0,0.0,0.0,0.0,0.0,
531,,1.5658748878223e+18,2022-09-05 02:28:18+00:00,1.56661416822849e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから明日満額着金‼️
窓口なら本日着金🎉

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
20
#個人融資",1.0,0.0,0.0,0.0,0.0,
532,,2734143253.0,2022-09-05 02:26:41+00:00,1.56661375868373e+18,"RT @mg2b5: 135 風吹けば名無し[] 2021/09/30(木) 16:57:34.57  ID:x638Vn0N0 
ワイの肛門 364S 1敗
みずほのシステム　357S 8敗

大正義ワイ将みずほを上回る",3.0,178.0,0.0,0.0,0.0,
533,,1.5658748878223e+18,2022-09-05 02:26:30+00:00,1.56661371593989e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから明日満額着金‼️
窓口なら本日着金🎉

⬇️即日対応
三井新品5(中古相談)
りそな3
⬆️満額

対応銀行増加中⤴️
ゆうちょ
三菱
みずほ
セブン
他の銀行も⭕️

まずはDM📩
18
#個人融資",1.0,0.0,0.0,0.0,0.0,
534,,1.44362742979318e+18,2022-09-05 02:25:48+00:00,1.56661353728733e+18,"@g0cGkPhMOl6AMHH 遊びにきてくれて
ありがとうやで〜🎃🧡

やることやりながら
配信にきてくれて嬉しかったぞ！！

DMもありがとう！！
みずほが可愛くて何回も観てるww",2.0,0.0,0.0,0.0,0.0,
535,,202877582.0,2022-09-05 02:25:37+00:00,1.56661349379246e+18,1125　特急・みずほ　熊本行　東京発,-1.0,0.0,0.0,0.0,0.0,
536,,13615862.0,2022-09-05 02:24:50+00:00,1.56661329455044e+18,みずほフィッシングがすり抜けたけど、環境判定が厳しすぎるな,3.0,0.0,0.0,0.0,0.0,
537,,9.60745943401312e+17,2022-09-05 02:24:00+00:00,1.56661308453779e+18,@mizuhotama みずほさん　おはようございます😃今週もよろしくお願いします😊,2.0,0.0,0.0,0.0,0.0,
538,,1050231444.0,2022-09-05 02:42:48+00:00,1.56661781785599e+18,あのみずほでも置いてるのに、、、、、,-1.0,0.0,0.0,0.0,0.0,
539,,126831868.0,2022-09-05 02:42:27+00:00,1.56661773002275e+18,"RT @iloha_train: 問題のJR貨物がみずほ総研に委託した調査の話は、この記事に詳しい。
この調査結果を道新が報じ、JA他関係者がビビったことで、国の並行在来線の貨物の扱いに関する協議(恐らく廃止前提)が完全にフリーズしてしまったまま、無為に3年以上が経過している。…",-1.0,6.0,0.0,0.0,0.0,
540,"{'media_keys': ['3_1566617493770469377', '3_1566617535801610240', '3_1566617576880640000', '3_1566617645658820608']}",130793666.0,2022-09-05 02:42:23+00:00,1.56661771220986e+18,"2022年9月5日の出勤表

伊吹　さん
10:00〜20:00

みずほ　さん
12:30〜18:00

かな　さん
13:00〜20:00

ありさ　さん
14:00〜18:00

せな　さん
【お休み】

※最新の出勤情報は下のホームページよりご確認お願い申し上げます🙇‍♂️
https://t.co/gJke4kdLCA https://t.co/3OuW681UP7",2.0,0.0,0.0,0.0,0.0,
541,,931160047.0,2022-09-05 02:41:47+00:00,1.56661755886568e+18,"@S_N_G_0407 メアドは真っ先に確認しますよね。
今さっき、今度はみずほ銀行から取引目的確認依頼のメールが来てました。
メアドを検索したら、この会社のメアドでした😳
https://t.co/82nXHIfTJA",3.0,0.0,0.0,0.0,0.0,
542,,72050024.0,2022-09-05 02:41:26+00:00,1.56661747334393e+18,サントラ聴いてても商人の曲流れるとみずほ銀行のイメージしか出なくなっちゃった,3.0,0.0,0.0,0.0,0.0,
543,,159846369.0,2022-09-05 02:39:57+00:00,1.56661709942202e+18,おのみずほさんBDイベチケ代お支払完了。良席来ますよーに🙏,2.0,0.0,0.0,0.0,0.0,
544,,1.01951729904735e+18,2022-09-05 02:38:27+00:00,1.56661672259736e+18,"欠陥システム使って仕事させるのやめろや
これ作ったやつ頭みずほかよ",3.0,0.0,0.0,1.0,0.0,
545,,321185211.0,2022-09-05 02:38:24+00:00,1.56661671042969e+18,"調べたら

偽物でみずほ銀行側も注意喚起行っている",3.0,0.0,0.0,0.0,0.0,
546,,201262109.0,2022-09-05 02:38:24+00:00,1.56661671031186e+18,障害まみれのシステムとVketに出展と出典内容がボルダリングっていう訳の分からない企業、みずほ銀行。,3.0,0.0,0.0,0.0,0.0,
547,,1.21524032810761e+18,2022-09-05 02:38:06+00:00,1.56661663398429e+18,"RT @magc2681927: 9月11日投開票の静岡県熱海市長選挙では、5期目を目指す現職の斉藤栄氏と、今宮神社の宮司を務める泉明寺みずほ氏の2名が立候補。

また、同日に告示された現職市議の逝去による市議補選では、自民党の橋本聖子議員の元公設秘書・杉山恭平氏の無投票当選が…",2.0,1.0,0.0,0.0,0.0,
548,,1.56389718989384e+18,2022-09-05 02:38:01+00:00,1.56661661205609e+18,"口座界社長　6年トラブルなし
Twitterの買取全て仲介です仲介が親元に繋ぎ
中国ルートに流れる口座が止まり逮捕
ウチは安心正規ルート業者

三井住友　
ゆうちょ　
りそな
みずほ　
イオン
関西未来
みんなの銀行
即金でやります

その他dm

12時までやります
dm

＃個人融資
#口座売買
＃口座買取
013",1.0,0.0,0.0,0.0,0.0,
549,{'media_keys': ['3_1566616499938156545']},4475818873.0,2022-09-05 02:37:37+00:00,1.56661651262591e+18,みずほ車内販売ないの知らなかった😂 https://t.co/RFfh2zl3GF,-1.0,0.0,0.0,0.0,0.0,
550,,1.12860234602649e+18,2022-09-05 02:36:44+00:00,1.56661628823526e+18,みずほなんかトラブルでもあったんかな,3.0,0.0,0.0,0.0,0.0,
551,{'media_keys': ['3_1566616257872293888']},201262109.0,2022-09-05 02:36:38+00:00,1.56661626667619e+18,みずほ銀行、ボルダリングの会社のはずでは・・・・！？！？！ https://t.co/MFXQeHTolR,3.0,0.0,0.0,1.0,0.0,
552,,1.43375348570348e+18,2022-09-05 02:36:05+00:00,1.56661612788242e+18,みずほも可愛かったけどつばめの内装めちゃくちゃかわいい,2.0,0.0,0.0,0.0,0.0,
553,,1.56389718989384e+18,2022-09-05 02:35:21+00:00,1.56661594278779e+18,"口座界社長　6年トラブルなし
Twitterの買取全て仲介です仲介が親元に繋ぎ
中国ルートに流れる口座が止まり逮捕
ウチは安心正規ルート業者

三井住友　
ゆうちょ　
りそな
みずほ　
イオン
関西未来
みんなの銀行
即金でやります

その他dm

12時までやります
dm

＃個人融資
#口座売買
＃口座買取
012",1.0,0.0,0.0,0.0,0.0,
554,,1.56389718989384e+18,2022-09-05 02:35:14+00:00,1.5666159141743e+18,"口座界社長　6年トラブルなし
Twitterの買取全て仲介です仲介が親元に繋ぎ
中国ルートに流れる口座が止まり逮捕
ウチは安心正規ルート業者

三井住友　
ゆうちょ　
りそな
みずほ　
イオン
関西未来
みんなの銀行
即金でやります

その他dm

12時までやります
dm

＃個人融資
#口座売買
＃口座買取
01",1.0,0.0,0.0,0.0,0.0,
555,,1181366742.0,2022-09-05 02:35:01+00:00,1.56661585622175e+18,【熱海市長選、現職と新人が争い　伊豆山の復興、最重要課題｜静岡新聞】　▽任期満了に伴う熱海市長選と、市議補選（欠員１）が４日、告示された。市長選はともに無所属で、元市議の新人泉明寺みずほ氏（５１）と５選を目指す現職斉藤栄氏（５９）... https://t.co/GZGyeScKKW,2.0,0.0,0.0,0.0,0.0,
556,,80241108.0,2022-09-05 02:34:52+00:00,1.56661582139245e+18,@ssaato やっぱりあれ迷惑メールですよね。みずほの口座、もう10年くらい休眠状態だし、閉鎖されても一向に構わんわ……と思ってスルーしたのですが。,3.0,0.0,0.0,0.0,0.0,
557,,3693411314.0,2022-09-05 02:34:37+00:00,1.56661575588549e+18,"問題のJR貨物がみずほ総研に委託した調査の話は、この記事に詳しい。
この調査結果を道新が報じ、JA他関係者がビビったことで、国の並行在来線の貨物の扱いに関する協議(恐らく廃止前提)が完全にフリーズしてしまったまま、無為に3年以上が経過している。
https://t.co/Y7xchMK55T",-1.0,6.0,2.0,6.0,0.0,
558,{'media_keys': ['3_1566615517472759810']},321185211.0,2022-09-05 02:33:42+00:00,1.56661552474576e+18,"みずほ銀行

これは本物のメールなのか！？ https://t.co/NBzjuFKiPY",3.0,0.0,0.0,0.0,0.0,
559,,3012813462.0,2022-09-05 02:53:47+00:00,1.5666205820407e+18,"RT @shiroyuru_games: 国税庁の詐欺メール流行ってたけど
今度はみずほ銀行騙ってるのきてる🤔

こっちは口座持ってたら騙されそうなくらいリアル😇
みんな気をつけてね、違和感あったら
送信先のメアド確認大事‼️

#詐欺メール https://t.co/kjmu…",3.0,11.0,0.0,0.0,0.0,
560,{'media_keys': ['3_1566620498280464385']},9.44090960689902e+17,2022-09-05 02:53:30+00:00,1.56662050905982e+18,"みずほ銀行、使っとれせんちゅーの😡
#詐欺メール 
#みずほ銀行 https://t.co/mcL9SHx7yY",3.0,0.0,0.0,0.0,0.0,
561,,1.54792640763621e+18,2022-09-05 02:53:01+00:00,1.56662038904402e+18,RT @26ooo: HISの返答書。ユニゾの独立性を尊重を強調、こう言わざるを得ないわな。澤田さんのハウステンボスなどの再生実績や自社ホテル推進中のスキルがあれば、現時点不動産のユニゾの実績ノウハウへ到達してないとしても後にバリューアップできるよね。ユニゾ経営陣みずほ出身4人…,-1.0,5.0,0.0,0.0,0.0,
562,,9.57816291888284e+17,2022-09-05 02:52:56+00:00,1.56662036883587e+18,"@megumu14070170 それは銀行(三菱、みずほ、SMBC辺り)や大手保険会社(日本生命、第一、住友、明治安田辺り)です。まぁそれでも年収は下がったほうです。

一方、うちはIT系グループなので30～40歳で、ダメ社員と烙印を押されたら昇給はなく落ちるばかりです。20代後半の方が50代よりも給与高いかも。逆年功序列なので。",3.0,0.0,0.0,0.0,0.0,
563,{'media_keys': ['3_1566620312133058560']},635341341.0,2022-09-05 02:52:44+00:00,1.56662031520748e+18,また来た、みずほ銀行詐欺メール　おい、冒頭の文面訂正しやがたな素人感ほとんどなくなった。これは侮れない。しかし、本当に重要な事はメールなどではこない。心配なら必ず銀行の正しい代表電話番号に電話で確認したらよい。ただし、メール記載の番号にはかけないこと。みなさん、気を付けて。 https://t.co/REoCJJSqWs,3.0,0.0,0.0,0.0,0.0,
564,,4292159056.0,2022-09-05 02:52:06+00:00,1.56662015791231e+18,"RT @suaiflute: ずっと皆んなのバースデー出れなかったから一緒にお祝いできて嬉しい😭❤️

私は9/19のJINとみずほのバースデーに登壇します😍😍

一緒にお祝いしようね🎂🥂

#アイオケ",2.0,8.0,0.0,0.0,0.0,
565,{'media_keys': ['3_1566620007911784449']},81530751.0,2022-09-05 02:51:46+00:00,1.5666200747774e+18,ググってみると本物感もあるんだけど、俺は基本的にみずほ銀行の世話になってない人間なので、問い合わせてみた。そしたら最終的に「お手数ですが削除していただけますか？」との事でした https://t.co/GisoJu13SR,3.0,0.0,0.0,0.0,0.0,
566,,1.15019808616719e+18,2022-09-05 02:51:41+00:00,1.56662005310091e+18,福島県みずほ市,-1.0,0.0,0.0,0.0,0.0,
567,"{'media_keys': ['3_1566608884348817408', '3_1566608912261844994', '3_1566608947716403200', '3_1566608978347380737']}",1.50324836004384e+18,2022-09-05 02:51:24+00:00,1.56661998097979e+18,"🗓️9/5(月)のスケジュール📝

最短12時00分～ご案内可能❣️

💎武蔵小杉
黒咲まい　15:20～ラスト1枠90分🈳
桐嶋しほり12:00～🈳
水城なみ　18:00～🈳

💎武蔵溝ノ口
島崎みき　12:00～🈳
西田みずほ13:15～🈳
望月いおり21:30～🈳

🌟割引情報🉐https://t.co/X7Jkt7Vy2K https://t.co/pMcIE3ZomL",2.0,0.0,0.0,0.0,0.0,
568,,206382147.0,2022-09-05 02:51:19+00:00,1.56661995833898e+18,みずほ銀行 みずほJCBデビット 新CM 宣言篇 機能篇 価値篇 家族篇に黒島結菜さんが出演 https://t.co/h7ELCU0dkD https://t.co/48e1KaUDTk,3.0,0.0,0.0,0.0,0.0,
569,"{'media_keys': ['3_1566619511553671169', '3_1566619511536877568']}",3300159721.0,2022-09-05 02:49:33+00:00,1.56661951616322e+18,"みずほ銀行から、銀行口座のお取引目的の確認を促すメールが来たけど、これ詐欺的なやつ。
なんせ、私、今までみずほ銀行に口座作ったことないし。
仕事柄、取引目的の回答をしないといけないのはやったことあるので知ってますが、こんなメールも来るのか。
皆さまお気をつけて。 https://t.co/apIizLY8DB",3.0,0.0,0.0,0.0,0.0,
570,,1.48107288895852e+18,2022-09-05 02:48:44+00:00,1.56661931120015e+18,"みずほ銀行ガチ使えない。
これ一回消して投稿しない予定だったが、2回来たため投稿決意。
会社自体の業務伝達ミスばかりで
1日2回も来た。
1回目の待ち時間40分
2回目は、20分

店内でも伝達されてなく草。

最後に
もう少し共有と勉強しといてくれ。と伝えて帰る。

#みずほ銀行",3.0,0.0,0.0,0.0,0.0,
571,"{'media_keys': ['3_1566618943086665728', '3_1566618942872858624']}",1.24660491937887e+18,2022-09-05 02:47:18+00:00,1.56661894891295e+18,"国税庁の詐欺メール流行ってたけど
今度はみずほ銀行騙ってるのきてる🤔

こっちは口座持ってたら騙されそうなくらいリアル😇
みんな気をつけてね、違和感あったら
送信先のメアド確認大事‼️

#詐欺メール https://t.co/kjmuhWypsA",3.0,11.0,1.0,23.0,0.0,
572,{'media_keys': ['3_1566618275752345600']},123281956.0,2022-09-05 02:45:16+00:00,1.56661843601667e+18,"みずほ銀行　お取引目的のご確認のお願い

今度はみずほ銀行か。口座を作ったこともねーよ。 https://t.co/I3L1Ypprq2",3.0,0.0,0.0,0.0,0.0,
573,"{'media_keys': ['3_1566632860034822147', '3_1566632860068429824']}",7.79974674750988e+17,2022-09-05 03:44:09+00:00,1.56663325695056e+18,RT @henazin: わたくしがすきなみずほ… #みずほ崩壊 https://t.co/aglnf1f3l1,-1.0,1.0,0.0,0.0,0.0,
574,,1.02651177557386e+18,2022-09-05 03:44:02+00:00,1.56663322606372e+18,みずほ銀行の内定蹴っちゃったのは勿体なさすぎるわね……,6.0,0.0,0.0,0.0,0.0,
575,,3012287810.0,2022-09-05 03:43:43+00:00,1.56663314728177e+18,RT @7eBh4kLGDkwPT8h: みずほ銀行潰れればいいのに,3.0,3.0,0.0,0.0,0.0,
576,"{'media_keys': ['3_1566632860034822147', '3_1566632860068429824']}",8.0995911950343e+17,2022-09-05 03:42:36+00:00,1.56663286393552e+18,わたくしがすきなみずほ… #みずほ崩壊 https://t.co/aglnf1f3l1,2.0,1.0,0.0,5.0,0.0,
577,,1.4735607487777e+18,2022-09-05 03:42:29+00:00,1.56663283808222e+18,"今日のネオモバ

なし

みずほリースもうちょっと下がって欲しいなー。",6.0,0.0,0.0,2.0,0.0,
578,,7.59354109627503e+17,2022-09-05 03:41:53+00:00,1.56663268539279e+18,みずほとかいう、銀行備え付けのatmですら平日8:45~18:00でしか手数料無料にならない、とても素晴らしい銀行,3.0,0.0,0.0,0.0,0.0,
579,,1672536666.0,2022-09-05 03:40:58+00:00,1.56663245623665e+18,【定期】♡みずほ♡アバタケタブラったりヴォルデモートったりするよね。うん。SS5でやっと会えたね。けどアバタケタブラやり忘れて鼻血しか出ない☜,2.0,0.0,0.0,0.0,0.0,
580,,1.5658748878223e+18,2022-09-05 03:40:56+00:00,1.56663244841458e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから明日満額‼️
窓口なら本日着金🎉

開設もサポート🔰

⬇️即日対応
三井新品5.5(中古相談)
りそな3
⬆️満額

対応銀行増加
ゆうちょ
三菱
みずほ
セブン
地方銀行
他の銀行も⭕️

まずはDM📩
22
#個人融資",1.0,0.0,0.0,0.0,0.0,
581,,1.18593053756045e+18,2022-09-05 03:40:23+00:00,1.56663230619833e+18,レギュラーシーズン「最後の日曜日」なので、みずほで観たいです‼️😄 https://t.co/C51tdFFgP1,-1.0,0.0,0.0,0.0,0.0,
582,,1.49320626168448e+18,2022-09-05 03:40:01+00:00,1.56663221707743e+18,みずほ銀行を名乗る詐欺メールを受け取りました。問い合わせ先など、本物の番号が書いてあります。みなさまお気をつけて。,3.0,0.0,0.0,0.0,0.0,
583,{'media_keys': ['3_1566632055944781824']},1.23770835027338e+18,2022-09-05 03:39:24+00:00,1.56663206215241e+18,みずほ銀行利用した事ございません https://t.co/Q2Q9Xa98Wq,3.0,0.0,0.0,0.0,0.0,
584,,1.5658748878223e+18,2022-09-05 03:39:04+00:00,1.566631976849e+18,"困ってませんか⁉️

騙される前に🙇‍♂️

口座買取3年の実績🌸

犯罪には絶対使いません🈲

開設アプリから明日満額‼️
窓口なら本日着金🎉

開設もサポート🔰

⬇️即日対応
三井新品5.5(中古相談)
りそな3
⬆️満額

対応銀行増加
ゆうちょ
三菱
みずほ
セブン
地方銀行
他の銀行も⭕️

まずはDM📩
21
#個人融資",1.0,0.0,0.0,0.0,0.0,
585,,40421019.0,2022-09-05 03:39:04+00:00,1.56663197528003e+18,"マジでお客だけど騙されないぞ！（メール来た）

【注意喚起】みずほ銀行からの送信を騙る、不審な電子メールにご注意ください（2022年9月3日） | みずほ銀行 https://t.co/T9BrYoFI4K",3.0,0.0,0.0,1.0,0.0,
586,,1.5666283672222e+18,2022-09-05 03:38:41+00:00,1.56663188110523e+18,"🎯即日即金可能🎯

三井住友 新品　中古　問わず６．０

りそな ・埼玉りそな　３.０

イオン銀行 ３.０　カード必須

みずほ・郵貯　１．５

みんなの銀行　１．０

💰必要な方対応します👌！
個人融資 口座 口座買取 お金",1.0,0.0,0.0,0.0,0.0,
587,{'media_keys': ['3_1566631839129042944']},96343823.0,2022-09-05 03:38:34+00:00,1.56663184940927e+18,"hotmailはなー
ちょっとなーww

みずほ銀行のメールとタイトルは同じっぽいんだよな。騙されちゃうよね。

なお、リンク先はmizihobaskだったので
ばすくかぁ、と思うなどする https://t.co/FiVndLDCQn",3.0,0.0,0.0,0.0,0.0,
588,,1.41043156125046e+18,2022-09-05 03:38:26+00:00,1.56663181610611e+18,"@rihiromutoissho ﾌｫﾛﾊﾞありがとうございます😋
了解しました❕みずほって言うのでよろしくお願いします𖤐´-",2.0,0.0,0.0,0.0,0.0,
589,,205822386.0,2022-09-05 03:37:50+00:00,1.56663166535061e+18,"#黒島結菜 みずほJCBデビット｜価値篇
https://t.co/m6WNYHrCMM",3.0,0.0,0.0,0.0,0.0,
590,,1.53014817199716e+18,2022-09-05 03:37:48+00:00,1.56663165863136e+18,"JASRACへ

私の次男の通帳を722.723.225号室の女は利用しようとしているかも知れません

みずほ銀行の偽造通帳が使えなくなったから

だから、次男の通帳に振り込め詐欺させて、次男を殺す計画です

だから次男に食事させないのです
女は食べてる",3.0,0.0,0.0,0.0,0.0,
591,,1.41043156125046e+18,2022-09-05 03:37:43+00:00,1.56663163874583e+18,"@_masaruun ﾌｫﾛﾊﾞありがとうございます❕
みずほって言うのでお好きに呼んでください😉✨️",2.0,0.0,0.0,0.0,0.0,
592,,1.37539910640785e+18,2022-09-05 03:37:12+00:00,1.56663150667593e+18,みずほシートで見たことがないので、当選しますように😭 https://t.co/AekJVTy8Wc,-1.0,0.0,0.0,0.0,0.0,
593,,1.48522089520787e+18,2022-09-05 03:37:09+00:00,1.56663149264176e+18,"@joe___6 はじめましてー！！！
わざわざありがとうございます😭💙💓
道枝担のみずほです！
実は楽天も応援してまして、好きなものいっぱい！仲良くなりたい！！思っていいねしました💙💓💙💓
よろしくお願いします🙈🙈🙈",2.0,0.0,1.0,0.0,0.0,
594,{'media_keys': ['3_1566631259677159425']},3609541753.0,2022-09-05 03:36:14+00:00,1.56663126521369e+18,"みずほ銀行からもメール来たー！
なんなん？

#みずほ銀行
#迷惑メール https://t.co/rgBWkAoeMl",3.0,0.0,0.0,0.0,0.0,
595,,1.28191735219227e+18,2022-09-05 03:36:06+00:00,1.56663122992317e+18,@super_mizuho_tw みずほさんまってるよん〜♡,2.0,0.0,0.0,0.0,0.0,
596,,1.55057878374457e+18,2022-09-05 03:34:47+00:00,1.56663089791044e+18,@chosei_info 幼稚園に入園するまでの間ですが、少しだけ一松に住んでいました。今は、みずほ銀行決済営業部に勤務しています。あの頃は、口下手な子供でしたけど、意思表示出来るようになりましたので、おとくさんに、心配なさらないようにお伝えくだされば幸いです。,3.0,0.0,0.0,0.0,0.0,
597,,1.38540249340893e+18,2022-09-05 03:32:43+00:00,1.56663037758149e+18,"@nozomizuho_1122 撮り鉄皆さんが
のぞみずほさんだったらなぁーって
思いますね。
健全な撮影スタイルののぞみずほさんを見習って欲しいものです☺️",-1.0,0.0,0.0,0.0,0.0,
